id,file_path,method_name,method_parameter_types,method_return_type,line,api,name,description,type,analysis_id
781,main/java/org/cambench/cap/mixedsensitivities/fieldpath/falsepositive/staticiv/StaticIv2.class,main,,,23,,ConstantIV,"Found: ""100"". Found constant IV in code.",cryptoguard,2
802,main/java/org/cambench/cap/mixedsensitivities/fieldpath/falsepositive/staticiv/StaticIv2.class,main,,,23,,ConstantIV,"Found: ""106"". Found constant IV in code.",cryptoguard,2
812,main/java/org/cambench/cap/mixedsensitivities/fieldpath/falsepositive/staticiv/StaticIv2.class,main,,,23,,ConstantIV,"Found: ""104"". Found constant IV in code.",cryptoguard,2
821,main/java/org/cambench/cap/mixedsensitivities/fieldpath/falsepositive/staticiv/StaticIv2.class,main,,,23,,ConstantIV,"Found: ""110"". Found constant IV in code.",cryptoguard,2
827,main/java/org/cambench/cap/mixedsensitivities/fieldpath/falsepositive/staticiv/StaticIv2.class,main,,,23,,ConstantIV,"Found: ""111"". Found constant IV in code.",cryptoguard,2
856,main/java/org/cambench/cap/mixedsensitivities/fieldpath/falsepositive/staticiv/StaticIv2.class,main,,,23,,ConstantIV,"Found: ""103"". Found constant IV in code.",cryptoguard,2
556,main/java/org/cambench/cap/mixedsensitivities/flowobject/falsepositive/brokencrypto/BrokenCrypto1.class,main,,,13,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
679,main/java/org/cambench/cap/mixedsensitivities/flowobject/falsepositive/brokenhash/BrokenHash1.class,main,,,10,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
607,main/java/org/cambench/cap/mixedsensitivities/flowobject/falsepositive/ecbmode/EcbMode1.class,main,,,13,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
640,main/java/org/cambench/cap/mixedsensitivities/flowobject/falsepositive/insecurerandom/InsecureRandom1.class,main,,,,,UntrustedPRNG,Found: Untrused PRNG (java.util.Random). Used untrusted PRNG.,cryptoguard,2
830,main/java/org/cambench/cap/mixedsensitivities/flowobject/falsepositive/staticiv/StaticIv1.class,main,,,23,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
606,main/java/org/cambench/cap/mixedsensitivities/flowpath/falsepositive/brokencrypto/BrokenCrypto1.class,main,,,19,,BrokenCrypto,"Found: ""Blowfish"". Found broken crypto schemes.",cryptoguard,2
653,main/java/org/cambench/cap/mixedsensitivities/flowpath/falsepositive/brokenhash/BrokenHash1.class,main,,,14,,BrokenHash,"Found: ""SHA-1"". Found broken hash functions.",cryptoguard,2
599,main/java/org/cambench/cap/mixedsensitivities/flowpath/falsepositive/ecbmode/EcbMode1.class,main,,,17,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
620,main/java/org/cambench/cap/mixedsensitivities/flowpath/falsepositive/insecurerandom/InsecureRandom1.class,main,,,,,UntrustedPRNG,Found: Untrused PRNG (java.util.Random). Used untrusted PRNG.,cryptoguard,2
716,main/java/org/cambench/cap/mixedsensitivities/flowpath/falsepositive/staticiv/StaticIv1.class,main,,,16,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
593,main/java/org/cambench/cap/mixedsensitivities/inter2context/truepositive/brokencrypto/BrokenCrypto1.class,main,,,11,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
670,main/java/org/cambench/cap/mixedsensitivities/inter2context/truepositive/brokenhash/BrokenHash1.class,main,,,8,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
571,main/java/org/cambench/cap/mixedsensitivities/inter2context/truepositive/ecbmode/EcbMode1.class,main,,,11,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
639,main/java/org/cambench/cap/mixedsensitivities/inter2context/truepositive/insecurerandom/InsecureRandom1.class,main,,,,,UntrustedPRNG,Found: Untrused PRNG (java.util.Random). Used untrusted PRNG.,cryptoguard,2
696,main/java/org/cambench/cap/mixedsensitivities/inter2context/truepositive/staticiv/StaticIv1.class,main,,,19,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
595,main/java/org/cambench/cap/mixedsensitivities/inter2field/truepositive/brokencrypto/BrokenCrypto1.class,main,,,12,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
647,main/java/org/cambench/cap/mixedsensitivities/inter2field/truepositive/brokenhash/BrokenHash1.class,main,,,9,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
563,main/java/org/cambench/cap/mixedsensitivities/inter2field/truepositive/ecbmode/EcbMode1.class,main,,,12,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
615,main/java/org/cambench/cap/mixedsensitivities/inter2field/truepositive/insecurerandom/InsecureRandom1.class,main,,,,,UntrustedPRNG,Found: Untrused PRNG (java.util.Random). Used untrusted PRNG.,cryptoguard,2
539,main/java/org/cambench/cap/mixedsensitivities/inter2field/truepositive/smallkeysize/SmallKeySize1.class,main,,,13,,ExportGradePubKey,"Found: ""1024"". Used export grade public Key.",cryptoguard,2
849,main/java/org/cambench/cap/mixedsensitivities/inter2field/truepositive/staticiv/StaticIv1.class,main,,,20,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
572,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/brokencrypto/BrokenCrypto1.class,main,,,12,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
565,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/brokencrypto/BrokenCrypto2.class,main,,,13,,BrokenCrypto,"Found: ""Blowfish"". Found broken crypto schemes.",cryptoguard,2
656,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/brokenhash/BrokenHash1.class,main,,,9,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
677,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/brokenhash/BrokenHash2.class,main,,,11,,BrokenHash,"Found: ""SHA-1"". Found broken hash functions.",cryptoguard,2
582,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/ecbmode/EcbMode1.class,main,,,13,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
628,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/insecurerandom/InsecureRandom1.class,main,,,,,UntrustedPRNG,Found: Untrused PRNG (java.util.Random). Used untrusted PRNG.,cryptoguard,2
537,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/smallkeysize/SmallKeySize1.class,main,,,13,,ExportGradePubKey,"Found: ""1024"". Used export grade public Key.",cryptoguard,2
534,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/smallkeysize/SmallKeySize2.class,main,,,14,,ExportGradePubKey,"Found: ""1024"". Used export grade public Key.",cryptoguard,2
741,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv1.class,main,,,19,,ConstantIV,"Found: ""abcdefghijklmno"". Found constant IV in code.",cryptoguard,2
710,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""112"". Found constant IV in code.",cryptoguard,2
711,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""99"". Found constant IV in code.",cryptoguard,2
712,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""103"". Found constant IV in code.",cryptoguard,2
714,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""110"". Found constant IV in code.",cryptoguard,2
717,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""98"". Found constant IV in code.",cryptoguard,2
719,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""97"". Found constant IV in code.",cryptoguard,2
726,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""101"". Found constant IV in code.",cryptoguard,2
739,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""105"". Found constant IV in code.",cryptoguard,2
747,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""106"". Found constant IV in code.",cryptoguard,2
754,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""102"". Found constant IV in code.",cryptoguard,2
790,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""109"". Found constant IV in code.",cryptoguard,2
793,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""108"". Found constant IV in code.",cryptoguard,2
835,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""111"". Found constant IV in code.",cryptoguard,2
838,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""107"". Found constant IV in code.",cryptoguard,2
843,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""104"". Found constant IV in code.",cryptoguard,2
853,main/java/org/cambench/cap/mixedsensitivities/inter2flow/truepositive/staticiv/StaticIv2.class,main,,,15,,ConstantIV,"Found: ""100"". Found constant IV in code.",cryptoguard,2
553,main/java/org/cambench/cap/mixedsensitivities/inter2object/truepositive/brokencrypto/BrokenCrypto1.class,main,,,,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
569,main/java/org/cambench/cap/mixedsensitivities/inter2object/truepositive/brokencrypto/BrokenCrypto1.class,main,,,12,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
676,main/java/org/cambench/cap/mixedsensitivities/inter2object/truepositive/brokenhash/BrokenHash1.class,main,,,8,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
680,main/java/org/cambench/cap/mixedsensitivities/inter2object/truepositive/brokenhash/BrokenHash1.class,main,,,,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
540,main/java/org/cambench/cap/mixedsensitivities/inter2object/truepositive/ecbmode/EcbMode1.class,main,,,,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
585,main/java/org/cambench/cap/mixedsensitivities/inter2object/truepositive/ecbmode/EcbMode1.class,main,,,11,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
627,main/java/org/cambench/cap/mixedsensitivities/inter2object/truepositive/insecurerandom/InsecureRandom1.class,main,,,,,UntrustedPRNG,Found: Untrused PRNG (java.util.Random). Used untrusted PRNG.,cryptoguard,2
536,main/java/org/cambench/cap/mixedsensitivities/inter2object/truepositive/smallkeysize/SmallKeySize1.class,main,,,,,ExportGradePubKey,"Found: ""1024"". Used export grade public Key.",cryptoguard,2
831,main/java/org/cambench/cap/mixedsensitivities/inter2object/truepositive/staticiv/StaticIv1.class,main,,,,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
584,main/java/org/cambench/cap/mixedsensitivities/inter2path/truepositive/brokencrypto/BrokenCrypto1.class,main,,,,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
652,main/java/org/cambench/cap/mixedsensitivities/inter2path/truepositive/brokenhash/BrokenHash1.class,main,,,,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
583,main/java/org/cambench/cap/mixedsensitivities/inter2path/truepositive/ecbmode/EcbMode1.class,main,,,,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
624,main/java/org/cambench/cap/mixedsensitivities/inter2path/truepositive/insecurerandom/InsecureRandom1.class,main,,,,,UntrustedPRNG,Found: Untrused PRNG (java.util.Random). Used untrusted PRNG.,cryptoguard,2
535,main/java/org/cambench/cap/mixedsensitivities/inter2path/truepositive/smallkeysize/SmallKeySize1.class,main,,,,,ExportGradePubKey,"Found: ""1024"". Used export grade public Key.",cryptoguard,2
705,main/java/org/cambench/cap/mixedsensitivities/inter2path/truepositive/staticiv/StaticIv1.class,main,,,17,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
549,main/java/org/cambench/cap/mixedsensitivities/objectpath/truepositive/brokencrypto/BrokenCrypto1.class,main,,,,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
560,main/java/org/cambench/cap/mixedsensitivities/objectpath/truepositive/brokencrypto/BrokenCrypto1.class,main,,,13,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
546,main/java/org/cambench/cap/mixedsensitivities/objectpath/truepositive/brokencrypto/BrokenCrypto2.class,main,,,17,,BrokenCrypto,"Found: ""Blowfish"". Found broken crypto schemes.",cryptoguard,2
684,main/java/org/cambench/cap/mixedsensitivities/objectpath/truepositive/brokenhash/BrokenHash1.class,main,,,9,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
685,main/java/org/cambench/cap/mixedsensitivities/objectpath/truepositive/brokenhash/BrokenHash1.class,main,,,,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
686,main/java/org/cambench/cap/mixedsensitivities/objectpath/truepositive/brokenhash/BrokenHash2.class,main,,,15,,BrokenHash,"Found: ""SHA-1"". Found broken hash functions.",cryptoguard,2
566,main/java/org/cambench/cap/mixedsensitivities/objectpath/truepositive/ecbmode/EcbMode1.class,main,,,,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
600,main/java/org/cambench/cap/mixedsensitivities/objectpath/truepositive/ecbmode/EcbMode1.class,main,,,11,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
625,main/java/org/cambench/cap/mixedsensitivities/objectpath/truepositive/insecurerandom/InsecureRandom1.class,main,,,,,UntrustedPRNG,Found: Untrused PRNG (java.util.Random). Used untrusted PRNG.,cryptoguard,2
798,main/java/org/cambench/cap/mixedsensitivities/objectpath/truepositive/staticiv/StaticIv1.class,main,,,,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
541,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/brokencrypto/BrokenCrypto1.class,main,,,,,BrokenCrypto,"Found: ""Blowfish"". Found broken crypto schemes.",cryptoguard,2
550,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/brokencrypto/BrokenCrypto1.class,main,,,,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
564,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/brokencrypto/BrokenCrypto1.class,main,,,,,BrokenCrypto,"Found: ""RC4"". Found broken crypto schemes.",cryptoguard,2
588,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/brokencrypto/BrokenCrypto1.class,main,,,14,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
609,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/brokencrypto/BrokenCrypto1.class,main,,,,,BrokenCrypto,"Found: ""RC2"". Found broken crypto schemes.",cryptoguard,2
642,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/brokenhash/BrokenHash1.class,main,,,,,BrokenHash,"Found: ""SHA-1"". Found broken hash functions.",cryptoguard,2
643,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/brokenhash/BrokenHash1.class,main,,,,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
667,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/brokenhash/BrokenHash1.class,main,,,,,BrokenHash,"Found: ""MD2"". Found broken hash functions.",cryptoguard,2
673,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/brokenhash/BrokenHash1.class,main,,,,,BrokenHash,"Found: ""MD4"". Found broken hash functions.",cryptoguard,2
675,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/brokenhash/BrokenHash1.class,main,,,10,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
756,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/staticiv/StaticIv1.class,main,,,,,ConstantIV,"Found: ""abcdefghstuvwxyz"". Found constant IV in code.",cryptoguard,2
819,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/staticiv/StaticIv1.class,main,,,,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
826,main/java/org/cambench/cap/objectsensitivity/advanced/multipleobjects/truepositive/staticiv/StaticIv1.class,main,,,,,ConstantIV,"Found: ""klmnopqrstuvwxyz"". Found constant IV in code.",cryptoguard,2
548,main/java/org/cambench/cap/objectsensitivity/falsepositive/brokencrypto/BrokenCrypto1.class,main,,,,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
665,main/java/org/cambench/cap/objectsensitivity/falsepositive/brokenhash/BrokenHash1.class,main,,,,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
567,main/java/org/cambench/cap/objectsensitivity/falsepositive/ecbmode/EcbMode1.class,main,,,,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
629,main/java/org/cambench/cap/objectsensitivity/falsepositive/insecurerandom/InsecureRandom1.class,main,,,,,UntrustedPRNG,Found: Untrused PRNG (java.util.Random). Used untrusted PRNG.,cryptoguard,2
858,main/java/org/cambench/cap/objectsensitivity/falsepositive/pbeparameters/PBEParameters1.class,main,,,13,,ConstantSalt,"Found: ""123"". Found constant salts in code.",cryptoguard,2
882,main/java/org/cambench/cap/objectsensitivity/falsepositive/pbeparameters/PBEParameters2.class,main,,,,,PBE,"Found: ""10"". Used < 1000 iteration for PBE.",cryptoguard,2
758,main/java/org/cambench/cap/objectsensitivity/falsepositive/staticiv/StaticIv1.class,main,,,,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
559,main/java/org/cambench/cap/objectsensitivity/truepositive/brokencrypto/BrokenCrypto1.class,main,,,12,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
574,main/java/org/cambench/cap/objectsensitivity/truepositive/brokencrypto/BrokenCrypto1.class,main,,,,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
654,main/java/org/cambench/cap/objectsensitivity/truepositive/brokenhash/BrokenHash1.class,main,,,,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
672,main/java/org/cambench/cap/objectsensitivity/truepositive/brokenhash/BrokenHash1.class,main,,,8,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
558,main/java/org/cambench/cap/objectsensitivity/truepositive/ecbmode/EcbMode1.class,main,,,11,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
568,main/java/org/cambench/cap/objectsensitivity/truepositive/ecbmode/EcbMode1.class,main,,,,,BrokenCrypto,"Found: ""AES/ECB/PKCS5Padding"". Found broken crypto schemes.",cryptoguard,2
635,main/java/org/cambench/cap/objectsensitivity/truepositive/insecurerandom/InsecureRandom1.class,main,,,,,UntrustedPRNG,Found: Untrused PRNG (java.util.Random). Used untrusted PRNG.,cryptoguard,2
869,main/java/org/cambench/cap/objectsensitivity/truepositive/pbeparameters/PBEParameters1.class,main,,,13,,ConstantSalt,"Found: ""123"". Found constant salts in code.",cryptoguard,2
881,main/java/org/cambench/cap/objectsensitivity/truepositive/pbeparameters/PBEParameters2.class,main,,,,,PBE,"Found: ""10"". Used < 1000 iteration for PBE.",cryptoguard,2
794,main/java/org/cambench/cap/objectsensitivity/truepositive/staticiv/StaticIv1.class,main,,,,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
542,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/brokencrypto/BrokenCrypto1.class,main,,,18,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
561,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/brokencrypto/BrokenCrypto1.class,main,,,25,,BrokenCrypto,"Found: ""Blowfish"". Found broken crypto schemes.",cryptoguard,2
644,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/brokenhash/BrokenHash1.class,main,,,14,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
660,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/brokenhash/BrokenHash1.class,main,,,21,,BrokenHash,"Found: ""SHA-1"". Found broken hash functions.",cryptoguard,2
865,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/pbeparameters/PBEParameters1.class,main,,,14,,ConstantSalt,"Found: ""123"". Found constant salts in code.",cryptoguard,2
866,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/pbeparameters/PBEParameters1.class,main,,,20,,ConstantSalt,"Found: ""123"". Found constant salts in code.",cryptoguard,2
700,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""102"". Found constant IV in code.",cryptoguard,2
701,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""111"". Found constant IV in code.",cryptoguard,2
713,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""100"". Found constant IV in code.",cryptoguard,2
720,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""109"". Found constant IV in code.",cryptoguard,2
742,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""105"". Found constant IV in code.",cryptoguard,2
744,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""108"". Found constant IV in code.",cryptoguard,2
775,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""101"". Found constant IV in code.",cryptoguard,2
777,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,28,,ConstantIV,"Found: ""abcdefghijklmnop"". Found constant IV in code.",cryptoguard,2
782,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""112"". Found constant IV in code.",cryptoguard,2
795,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""97"". Found constant IV in code.",cryptoguard,2
804,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""103"". Found constant IV in code.",cryptoguard,2
806,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""106"". Found constant IV in code.",cryptoguard,2
822,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""107"". Found constant IV in code.",cryptoguard,2
823,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""104"". Found constant IV in code.",cryptoguard,2
825,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""98"". Found constant IV in code.",cryptoguard,2
848,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""99"". Found constant IV in code.",cryptoguard,2
857,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth2/falsepositive/staticiv/StaticIv1.class,main,,,25,,ConstantIV,"Found: ""110"". Found constant IV in code.",cryptoguard,2
570,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/brokencrypto/BrokenCrypto1.class,main,,,25,,BrokenCrypto,"Found: ""RC4"". Found broken crypto schemes.",cryptoguard,2
577,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/brokencrypto/BrokenCrypto1.class,main,,,17,,BrokenCrypto,"Found: ""DES"". Found broken crypto schemes.",cryptoguard,2
601,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/brokencrypto/BrokenCrypto1.class,main,,,29,,BrokenCrypto,"Found: ""RC2"". Found broken crypto schemes.",cryptoguard,2
646,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/brokenhash/BrokenHash1.class,main,,,22,,BrokenHash,"Found: ""MD4"". Found broken hash functions.",cryptoguard,2
657,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/brokenhash/BrokenHash1.class,main,,,15,,BrokenHash,"Found: ""SHA-1"". Found broken hash functions.",cryptoguard,2
662,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/brokenhash/BrokenHash1.class,main,,,27,,BrokenHash,"Found: ""MD5"". Found broken hash functions.",cryptoguard,2
860,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/pbeparameters/PBEParameters1.class,main,,,18,,ConstantSalt,"Found: ""123"". Found constant salts in code.",cryptoguard,2
867,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/pbeparameters/PBEParameters1.class,main,,,24,,ConstantSalt,"Found: ""123"". Found constant salts in code.",cryptoguard,2
868,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/pbeparameters/PBEParameters1.class,main,,,14,,ConstantSalt,"Found: ""123"". Found constant salts in code.",cryptoguard,2
687,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/staticiv/StaticIv1.class,main,,,26,,ConstantIV,"Found: ""102"". Found constant IV in code.",cryptoguard,2
688,main/java/org/cambench/cap/pathsensitivity/advanced/pathdepth3/falsepositive/staticiv/StaticIv1.class,main,,,32,,ConstantIV,"Found: ""99"". Found constant IV in code.",cryptoguard,2
